epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,2556.24,0.98409,0.5706,1.03755,0.91473,0.89392,0.92277,0.55998,1.02422,0.5955,1.01322,0.0001982,0.0001982,0.0001982
184,2569.41,0.94409,0.55693,1.01228,0.93279,0.8674,0.92244,0.57305,1.00712,0.58975,1.0016,0.0001883,0.0001883,0.0001883
185,2583.26,0.94981,0.54576,1.01073,0.90589,0.90241,0.91843,0.56351,1.00394,0.65059,0.99797,0.0001784,0.0001784,0.0001784
186,2596.5,0.96869,0.56749,1.02391,0.90588,0.90235,0.92397,0.55396,1.00778,0.63931,0.98278,0.0001685,0.0001685,0.0001685
187,2609.45,0.94097,0.55258,1.0096,0.91579,0.88542,0.9151,0.54784,1.00259,0.60968,0.98256,0.0001586,0.0001586,0.0001586
188,2622.74,0.94858,0.5549,1.01565,0.90298,0.87258,0.91035,0.54434,1.01785,0.57875,0.99866,0.0001487,0.0001487,0.0001487
189,2636.47,0.94356,0.55335,1.00662,0.91385,0.88399,0.91691,0.55078,1.02027,0.55609,1.0012,0.0001388,0.0001388,0.0001388
190,2649.61,0.93993,0.55314,1.01766,0.89357,0.87461,0.91049,0.54812,1.02399,0.53409,1.00074,0.0001289,0.0001289,0.0001289
191,2662.19,0.93996,0.50028,1.01855,0.94268,0.85655,0.92598,0.55629,1.0199,0.53824,1.00256,0.000119,0.000119,0.000119
192,2674.92,0.93391,0.49871,1.02951,0.92283,0.87195,0.9191,0.56266,1.02507,0.52031,1.00721,0.0001091,0.0001091,0.0001091
193,2688,0.91479,0.48385,0.99711,0.92077,0.84741,0.92231,0.5665,1.01939,0.52645,0.99464,9.92e-05,9.92e-05,9.92e-05
194,2701.1,0.89616,0.47616,1.0054,0.93614,0.85417,0.92069,0.55922,1.0271,0.5641,0.99328,8.93e-05,8.93e-05,8.93e-05
195,2713.67,0.91043,0.48846,1.00869,0.94723,0.86458,0.92684,0.55774,1.02145,0.57597,0.98983,7.94e-05,7.94e-05,7.94e-05
196,2726.44,0.90739,0.48036,1.002,0.91048,0.86458,0.90957,0.55929,1.00483,0.55332,0.97775,6.95e-05,6.95e-05,6.95e-05
197,2739.48,0.92163,0.48748,1.00942,0.91201,0.86378,0.90365,0.55515,1.00147,0.55948,0.97979,5.96e-05,5.96e-05,5.96e-05
198,2752.32,0.87853,0.46364,0.98704,0.92676,0.85417,0.91651,0.54951,1.00851,0.54984,0.98745,4.97e-05,4.97e-05,4.97e-05
199,2764.54,0.87161,0.46618,0.99383,0.90847,0.88542,0.92026,0.55945,1.0119,0.57586,0.99229,3.98e-05,3.98e-05,3.98e-05
200,2777.5,0.87792,0.46714,0.98625,0.91379,0.88327,0.91879,0.55746,1.01812,0.58482,0.99276,2.99e-05,2.99e-05,2.99e-05
