epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,618.78,0.71233,0.40907,0.85612,0.93238,0.93984,0.92806,0.66311,1.06138,0.59641,1.05488,0.0001445,0.0001445,0.0001445
136,623.209,0.70808,0.40607,0.84658,0.91501,0.9414,0.9249,0.66195,1.07484,0.58928,1.06341,0.00013625,0.00013625,0.00013625
137,627.703,0.69377,0.40478,0.84527,0.93173,0.94112,0.93346,0.66833,1.08811,0.56107,1.07508,0.000128,0.000128,0.000128
138,632.258,0.69208,0.39863,0.85815,0.93244,0.93922,0.92882,0.6627,1.082,0.56328,1.06184,0.00011975,0.00011975,0.00011975
139,636.708,0.69952,0.39737,0.85225,0.9367,0.93927,0.92839,0.66738,1.07478,0.56403,1.06438,0.0001115,0.0001115,0.0001115
140,641.208,0.69396,0.39756,0.84872,0.93911,0.94041,0.93004,0.67178,1.09846,0.55994,1.07383,0.00010325,0.00010325,0.00010325
141,659.563,0.63028,0.35322,0.82557,0.93048,0.93835,0.92866,0.66633,1.09581,0.59696,1.07899,9.5e-05,9.5e-05,9.5e-05
142,664.174,0.61352,0.34232,0.82688,0.92531,0.93892,0.92848,0.67086,1.10662,0.60285,1.07001,8.675e-05,8.675e-05,8.675e-05
143,668.898,0.62,0.35027,0.83082,0.92405,0.93807,0.92379,0.67188,1.08252,0.63122,1.07105,7.85e-05,7.85e-05,7.85e-05
144,673.515,0.61128,0.34142,0.82727,0.93219,0.93903,0.92806,0.66113,1.08959,0.601,1.07911,7.025e-05,7.025e-05,7.025e-05
145,677.698,0.60698,0.33964,0.82413,0.93579,0.93911,0.92977,0.6634,1.09971,0.59538,1.07923,6.2e-05,6.2e-05,6.2e-05
146,682.222,0.60775,0.33745,0.8302,0.93472,0.93958,0.92998,0.66248,1.09983,0.57695,1.07669,5.375e-05,5.375e-05,5.375e-05
147,686.583,0.60674,0.34039,0.82724,0.92974,0.93942,0.92947,0.66745,1.08988,0.58677,1.07591,4.55e-05,4.55e-05,4.55e-05
148,690.907,0.59743,0.33401,0.81791,0.93607,0.94001,0.92852,0.66759,1.08377,0.60226,1.07615,3.725e-05,3.725e-05,3.725e-05
149,695.592,0.61062,0.34145,0.82528,0.92753,0.93987,0.9266,0.65978,1.0829,0.60005,1.07327,2.9e-05,2.9e-05,2.9e-05
150,699.898,0.60559,0.33466,0.82061,0.92885,0.93973,0.92932,0.65881,1.0925,0.60166,1.07641,2.075e-05,2.075e-05,2.075e-05
