epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,2836.15,0.63986,0.37191,0.8948,0.95688,0.89329,0.95431,0.67173,1.08543,1.31705,1.08082,0.000222063,0.000222063,0.000222063
148,2855.11,0.62107,0.35922,0.87236,0.9196,0.94893,0.95044,0.68421,1.41916,0.97393,1.51453,0.000214824,0.000214824,0.000214824
149,2874.23,0.63939,0.35709,0.88345,0.90593,0.94503,0.94689,0.67118,1.52303,0.72196,1.80699,0.000207686,0.000207686,0.000207686
150,2893.41,0.62793,0.35063,0.89784,0.95225,0.90418,0.94911,0.67909,1.40441,0.92883,1.35598,0.000200654,0.000200654,0.000200654
151,2912.3,0.62605,0.34827,0.87908,0.95866,0.89336,0.94745,0.67331,1.21677,1.23916,1.20093,0.000193728,0.000193728,0.000193728
152,2931.26,0.61525,0.35305,0.87162,0.95153,0.89477,0.94859,0.67755,1.42178,0.98752,1.68321,0.000186909,0.000186909,0.000186909
153,2949.95,0.62861,0.34346,0.88466,0.93002,0.93208,0.95041,0.6734,1.50318,0.80065,1.70702,0.000180201,0.000180201,0.000180201
154,2968.76,0.62664,0.35092,0.89584,0.95395,0.92462,0.94791,0.67366,1.53177,0.68864,1.98867,0.000173603,0.000173603,0.000173603
155,2987.7,0.5964,0.33589,0.86296,0.93551,0.91409,0.94672,0.66685,1.51144,0.64408,1.89863,0.000167119,0.000167119,0.000167119
156,3006.91,0.61609,0.3459,0.8736,0.92396,0.94265,0.9453,0.67386,1.4954,0.54392,1.92175,0.000160749,0.000160749,0.000160749
157,3026.49,0.5953,0.33385,0.87951,0.90569,0.93231,0.94209,0.67419,1.50229,0.58904,1.90394,0.000154495,0.000154495,0.000154495
158,3045.97,0.5958,0.33229,0.88,0.94317,0.89366,0.93613,0.67628,1.52969,0.55691,1.91892,0.000148359,0.000148359,0.000148359
159,3065.68,0.60511,0.32517,0.87638,0.94031,0.89418,0.94311,0.67687,1.54792,0.56192,1.95284,0.000142342,0.000142342,0.000142342
160,3085.29,0.58989,0.32557,0.86124,0.94493,0.89173,0.94186,0.674,1.53475,0.54776,1.92117,0.000136445,0.000136445,0.000136445
161,3104.43,0.57911,0.32681,0.85979,0.9609,0.9051,0.94918,0.68526,1.52887,0.66202,1.86737,0.000130671,0.000130671,0.000130671
162,3123.45,0.59029,0.32997,0.87148,0.95768,0.90692,0.94941,0.68254,1.43792,0.91005,1.65832,0.00012502,0.00012502,0.00012502
163,3142.47,0.58758,0.33222,0.87165,0.92975,0.91212,0.95132,0.67713,1.45368,0.90129,1.6643,0.000119494,0.000119494,0.000119494
164,3161.94,0.58223,0.33058,0.86482,0.9244,0.93835,0.95184,0.68111,1.51773,0.73994,1.86533,0.000114094,0.000114094,0.000114094
165,3181.54,0.61088,0.34213,0.8871,0.90213,0.94609,0.9497,0.68048,1.54922,0.63201,2.05608,0.000108822,0.000108822,0.000108822
166,3202.88,0.56303,0.32372,0.86528,0.93466,0.92468,0.94949,0.67809,1.52247,0.67706,1.93586,0.000103679,0.000103679,0.000103679
167,3224.28,0.56895,0.33018,0.864,0.95092,0.9152,0.95083,0.69281,1.50135,0.71745,1.87032,9.86659e-05,9.86659e-05,9.86659e-05
168,3244.9,0.55071,0.31962,0.86873,0.96366,0.88887,0.9478,0.67189,1.4836,0.83585,1.82823,9.37843e-05,9.37843e-05,9.37843e-05
169,3264.39,0.57358,0.3227,0.87384,0.96921,0.88788,0.94844,0.67494,1.47761,0.7427,1.78735,8.90352e-05,8.90352e-05,8.90352e-05
170,3284.01,0.57361,0.32701,0.86876,0.96247,0.88697,0.94694,0.66979,1.48677,0.81236,1.85034,8.442e-05,8.442e-05,8.442e-05
171,3303.29,0.56259,0.32952,0.86463,0.90461,0.94723,0.95152,0.68189,1.49778,0.81195,1.93573,7.99397e-05,7.99397e-05,7.99397e-05
172,3323.07,0.5798,0.32174,0.86479,0.91722,0.94052,0.95182,0.67744,1.55002,0.78232,2.0231,7.55954e-05,7.55954e-05,7.55954e-05
173,3342.86,0.57304,0.32145,0.87725,0.92518,0.92074,0.95374,0.68016,1.52117,0.73036,1.96926,7.13883e-05,7.13883e-05,7.13883e-05
174,3362.64,0.57026,0.31861,0.86751,0.9654,0.89324,0.9529,0.68244,1.52557,0.72523,2.02282,6.73192e-05,6.73192e-05,6.73192e-05
175,3382.15,0.55831,0.31905,0.86252,0.95339,0.89246,0.95376,0.687,1.54016,0.69399,2.02979,6.33893e-05,6.33893e-05,6.33893e-05
176,3401.59,0.56582,0.32035,0.86879,0.94953,0.88747,0.95246,0.68043,1.55148,0.74764,2.03581,5.95995e-05,5.95995e-05,5.95995e-05
177,3421,0.52576,0.30473,0.85122,0.95194,0.89026,0.95252,0.68274,1.55856,0.73008,2.0654,5.59508e-05,5.59508e-05,5.59508e-05
178,3440.9,0.5527,0.30752,0.85231,0.94339,0.90571,0.95206,0.68747,1.54976,0.79901,2.07813,5.2444e-05,5.2444e-05,5.2444e-05
179,3460.36,0.55561,0.31366,0.8535,0.91212,0.9403,0.95246,0.69094,1.56083,0.74853,2.11643,4.908e-05,4.908e-05,4.908e-05
180,3480.16,0.55431,0.32446,0.87441,0.94147,0.91006,0.95075,0.68203,1.56342,0.89656,2.12777,4.58597e-05,4.58597e-05,4.58597e-05
